Symbol,ALF,ALF,ALF,average,healthy,healthy,count,t-test,fold change
PPP1R9A,14.20666375,17.8696395,18.0835995,16.71996758,8.74112075,9.0139015,8.877511125,0.017026,1.883407111
C5orf22,13.28421833,15.64907067,45.527902,24.820397,93.05342133,87.29855233,90.17598683,0.017038,0.275243974
C3,5884.267426,276.692585,4886.695998,3682.552003,13992.03528,15743.82918,14867.93223,0.017068,0.247684207
XRCC6,95.179695,133.632414,237.73397,155.5153597,522.5158935,424.1537265,473.33481,0.01711,0.328552552
BROX,22.73672167,49.344727,50.805672,40.96237356,102.118596,95.52797633,98.82328617,0.017116,0.414501229
CEP72,15.220872,14.886957,14.516205,14.874678,42.185594,30.286049,36.2358215,0.017127,0.410496503
MMP25,84.7117395,93.3845625,77.355641,85.15064767,56.7851685,55.9408735,56.363021,0.017139,1.510753791
APH1A,59.48986667,106.282369,115.2641533,93.67879633,199.9867283,234.062167,217.0244477,0.017179,0.431650892
MEG3,240.4688086,187.8810834,302.3718522,243.5739147,32.3385852,42.8808568,37.609721,0.017193,6.476355267
BC043223,25.615287,26.888371,20.828792,24.44415,13.456589,11.240522,12.3485555,0.017221,1.979514932
MRPL32,55.034439,39.355742,380.737436,158.3758723,1094.040026,851.170668,972.605347,0.017252,0.162836728
SNW1,114.639962,140.59428,215.901431,157.0452243,367.08592,337.473337,352.2796285,0.01727,0.445797065
AIFM1,38.611052,49.569534,46.796721,44.99243567,220.334553,356.03535,288.1849515,0.017287,0.156123474
COL23A1,48.913178,43.012986,34.755119,42.22709433,17.861796,13.739706,15.800751,0.017322,2.67247388
WDR76,34.1656745,25.1824215,29.751952,29.700016,11.8003115,14.3151285,13.05772,0.017338,2.274517757
PHPT1,106.29216,103.169448,135.7047445,115.0554508,180.4699535,205.225424,192.8476888,0.01734,0.596613066
EIF4H,133.997659,221.578075,427.934858,261.1701973,1017.142426,810.368266,913.755346,0.017344,0.285820705
VAMP4,37.31012767,38.41432867,59.01316467,44.91254033,127.8365277,98.42038,113.1284538,0.01735,0.39700481
PPP1R7,45.938111,59.57841533,108.7622977,71.42627467,191.3290773,236.049271,213.6891742,0.017369,0.334253127
NFXL1,18.052922,11.24934,31.278359,20.19354033,168.296729,105.93758,137.1171545,0.01738,0.147272166
RP3-388M5.9,23.710274,21.775443,19.463153,21.64962333,11.41699,14.053465,12.7352275,0.0174,1.699979316
EAPP,22.519854,88.637608,73.917077,61.691513,293.621845,454.749329,374.185587,0.017412,0.164868758
MANBAL,41.062182,64.471504,102.542018,69.358568,314.257884,221.597469,267.9276765,0.017428,0.258870487
GPX3,98.98034,100.0346455,377.446103,192.1536962,818.6941485,1110.690453,964.6923005,0.017429,0.199186514
SYNJ2,54.725886,47.60962271,53.60862843,51.98137905,38.77603529,35.40371143,37.08987336,0.017431,1.401497884
NCAM1,57.91689829,42.94779043,44.57589114,48.48019329,20.26411429,17.21561457,18.73986443,0.017437,2.587008752
TSC22D4,69.6831225,75.20655,85.2686285,76.71943367,45.0422335,49.7243,47.38326675,0.017448,1.61912504
TSHZ1,35.5242965,20.0657385,91.3264335,48.97215617,188.3578805,178.653116,183.5054983,0.017452,0.266870239
TGFB2,36.3006362,43.7236072,53.4572746,44.49383933,14.7708034,12.3907014,13.5807524,0.017457,3.276242584
MAP4K3,10.062886,9.323823,72.186138,30.52428233,251.104993,177.293852,214.1994225,0.01746,0.142504037
RP11-508N22.12,28.85838,33.531753,28.873307,30.42114667,21.040222,18.308369,19.6742955,0.017467,1.54623817
CHMP2B,26.391009,66.768962,95.120163,62.76004467,382.612208,256.0127407,319.3124743,0.017471,0.196547425
PPWD1,8.8868035,20.1923325,28.713332,19.264156,65.610127,54.2931245,59.95162575,0.017499,0.321328334
ATG5,28.85175033,67.737329,57.97850633,51.52252856,188.8862247,139.9437397,164.4149822,0.017501,0.313368818
IL13RA1,47.82732425,29.970964,144.7065305,74.16827292,402.2310098,304.8750618,353.5530358,0.017527,0.209779765
HMGCS1,61.1697755,22.356192,85.527631,56.3511995,1104.143337,647.387966,875.7656513,0.017528,0.064345067
TUBB2A,88.689002,86.2622275,434.939776,203.2970018,1794.916551,1190.265823,1492.591187,0.01753,0.136204075
CMTM8,189.37761,43.970255,102.566039,111.9713013,427.082554,598.978504,513.030529,0.017531,0.218254655
SDC2,52.79768467,36.439875,73.847678,54.36174589,462.4162223,779.185296,620.8007592,0.017555,0.0875671382
PLRG1,188.4856105,71.3836685,198.9003315,152.9232035,395.3451135,451.6689925,423.507053,0.017564,0.361087737
RNF115,43.290645,38.83603033,99.48275467,60.53647667,215.9925597,178.88656,197.4395598,0.017569,0.306607636
STRADB,86.428893,69.334459,261.640769,139.134707,810.323196,1271.558087,1040.940642,0.017569,0.133662479
GPAM,56.6811165,29.8463865,146.6183845,77.71529583,3099.226424,1774.840601,2437.033512,0.017606,0.0318893013
EPS15,19.6587695,159.442053,137.615651,105.5721578,362.318868,390.8833375,376.6011028,0.0177,0.28032886
LOC441461,343.55913,310.327306,322.965515,325.617317,176.484687,235.2437785,205.8642328,0.017714,1.581709035
SMIM7,64.6230315,63.44827567,85.086591,71.05263272,129.4520618,164.9238418,147.1879518,0.017714,0.482734027
RAB8A,36.642903,83.85054,217.139564,112.5443357,447.164922,440.609146,443.887034,0.017744,0.253542742
C8orf44-SGK3,33.674067,30.267958,136.0357795,66.65926817,345.1268365,276.941724,311.0342803,0.017759,0.21431486
SIK3,48.042356,45.13074067,61.03041567,51.40117078,94.88365967,82.36798667,88.62582317,0.017765,0.579979615
RETSAT,116.600605,68.509482,218.875008,134.6616983,396.964791,461.833095,429.398943,0.01777,0.3136051
BAIAP2-AS1,198.1892834,263.0390952,210.2903036,223.8395607,81.8095504,106.6724788,94.2410146,0.017771,2.375181991
LYL1,261.170288,404.408527,364.463247,343.347354,82.051359,82.305285,82.178322,0.017803,4.178076963
SMIM14,89.2205024,47.3589594,214.9403824,117.1732814,771.2301976,1244.187037,1007.708617,0.017804,0.116276947
B4GALT5,121.7671685,127.935354,179.646202,143.1162415,257.919874,253.4611035,255.6904888,0.017807,0.559724541
PVRL3,35.137759,20.00504,11.833478,22.32542567,121.718078,195.014218,158.366148,0.01781,0.140973472
FMO9P,7.025551,7.472071,7.147337,7.214986333,5.878445,6.312777,6.095611,0.01782,1.183636281
ENOPH1,23.943801,83.85054,190.688425,99.49425533,547.231774,413.178694,480.205234,0.017838,0.20719111
AP001462.6,186.970509,155.176623,114.476381,152.2078377,23.931429,23.887056,23.9092425,0.017838,6.366066917
VIMP,45.583888,56.246449,141.045619,80.958652,1046.5279,630.374322,838.451111,0.01784,0.0965573913
LYRM7,24.20368975,27.3648295,46.45698475,32.675168,90.75850325,126.3810078,108.5697555,0.017845,0.300960132
SLK,21.5010185,18.62314,83.0225145,41.048891,196.734061,165.1987815,180.9664213,0.017862,0.226831534
DOLK,20.68232,47.894733,59.282061,42.61970467,124.963515,109.942921,117.453218,0.017866,0.362865364
KDM7A,30.4944365,37.518587,71.1697595,46.394261,157.602238,125.625712,141.613975,0.017871,0.327610753
LSM6,33.520991,78.059801,141.957187,84.51265967,293.199633,269.45422,281.3269265,0.017873,0.30040729
CSF2RA,22.207796,25.092926,19.75106475,22.35059558,11.00891,13.24476275,12.12683638,0.017878,1.843068949
C14orf166,140.917202,476.955157,510.925996,376.2661183,1238.335467,1071.923134,1155.129301,0.017883,0.325735065
CHAMP1,10.618242,28.684739,48.618529,29.30717,96.575521,96.138601,96.357061,0.017885,0.304151763
SF3B6,38.76735,322.5612515,218.769404,193.3660018,706.1358745,694.349988,700.2429313,0.017889,0.276141312
TSPAN17,204.4052375,185.1926465,150.7243655,180.1074165,85.0399515,83.259046,84.14949875,0.017902,2.140326671
AC007292.3,52.457635,61.092566,45.73234,53.09418033,23.498896,27.007947,25.2534215,0.017911,2.102454922
PSMB4,111.425106,232.3821333,661.8377423,335.2149939,1575.7316,1321.018789,1448.375194,0.017957,0.231442098
STRN3,33.8094095,21.1513445,81.8819355,45.61422983,232.5300775,171.167764,201.8489208,0.017959,0.225982035
PSMD12,188.0745735,93.2001045,223.606254,168.293644,838.343984,566.574425,702.4592045,0.017966,0.239577819
UBAC2,105.624432,41.483947,140.010419,95.706266,298.641345,264.683224,281.6622845,0.017969,0.339790846
COPZ1,55.7329825,56.0678035,129.620869,80.473885,246.722428,224.2375855,235.4800068,0.017971,0.341744024
GPS1,55.174076,68.396904,51.449399,58.34012633,98.556404,122.119856,110.33813,0.017976,0.528739488
MAGOHB,12.1878105,20.3183025,42.7756295,25.09391417,85.892124,78.6517335,82.27192875,0.018009,0.305011862
TAPT1,50.54600617,31.24279683,101.6617645,61.15018917,183.877829,204.0382843,193.9580567,0.018022,0.315275324
RAB18,121.0620768,117.0932682,201.9948682,146.7167377,355.320111,310.2421995,332.7811553,0.018069,0.440880547
NHSL1,50.02805375,48.235521,73.908159,57.39057792,163.3666043,240.6142933,201.9904488,0.018126,0.284125206
RRAGD,110.706357,148.4008425,127.7925235,128.9665743,192.450602,203.8539365,198.1522693,0.01814,0.65084581
ISG15,204.928757,170.943746,331.811606,235.894703,531.287533,535.350577,533.319055,0.018168,0.44231441
ZBTB7A,213.6222402,215.7680885,279.1941647,236.1948311,100.948568,108.7792018,104.8638849,0.018181,2.252394438
EMC2,27.289771,91.06441,168.431405,95.59519533,406.998546,336.941331,371.9699385,0.018215,0.2569971
TNFRSF19,38.269138,45.35406033,35.838508,39.82056878,14.78891567,21.99271667,18.39081617,0.018217,2.165242065
CYP2J2,58.132708,36.247434,30.377208,41.58578333,345.036108,585.138469,465.0872885,0.018241,0.0894150074
TSPAN7,10.988897,9.509709,22.521905,14.34017033,71.544351,49.383436,60.4638935,0.018246,0.237169152
SERP1,62.924681,138.44605,119.252429,106.8743867,955.639375,584.879444,770.2594095,0.018253,0.13875116
DNASE1,62.12420886,64.76257371,49.69502,58.86060086,25.77752514,31.81974029,28.79863271,0.018299,2.043867897
SERPINC1,331.3220885,17.587116,110.944323,153.2845092,2891.712415,5053.213829,3972.463122,0.018334,0.0385867671
MUT,194.8572865,34.885466,236.9052155,155.5493227,1585.1963,2703.231035,2144.213667,0.018344,0.0725437605
AL833181,34.403311,36.93084,35.226448,35.52019967,14.897323,23.792583,19.344953,0.018364,1.83614815
ARRDC1,90.9449365,98.170363,79.894994,89.67009783,58.813523,54.447524,56.6305235,0.018369,1.583423431
TOP2A,270.9792533,318.465497,439.7282283,343.0576596,9.529904,51.40117233,30.46553817,0.018372,11.26051533
KIAA1468,42.4163755,61.8707775,95.377941,66.55503133,185.4178895,157.908031,171.6629603,0.018404,0.387707582
MSRA,111.818174,48.8728585,99.0529845,86.581339,217.5007065,284.2047025,250.8527045,0.018453,0.345148119
MIR7703,1390.346805,1642.051964,1688.909164,1573.769311,2334.825718,2133.550188,2234.187953,0.018478,0.704403275
PSEN1,31.245908,35.95533214,25.46141686,30.88755233,48.44563886,51.15908414,49.8023615,0.018488,0.620202565
RNF19A,103.35769,69.106446,133.8034555,102.0891972,210.4305595,235.0674025,222.748981,0.018493,0.458314991
RNF217,20.414154,14.933298,37.79743033,24.38162744,65.02570433,67.27763567,66.15167,0.018499,0.368571609
ASB7,26.65896,29.846085,61.915966,39.47367033,108.758733,106.2352825,107.4970077,0.018538,0.367207155
LUZP1,478.313341,624.2909866,387.1704968,496.5916081,76.7839804,83.4717984,80.1278894,0.018545,6.197487689
ZRANB1,77.83820533,75.34603933,86.46214633,79.88213033,259.6176973,180.0101017,219.8138995,0.018575,0.363408003
PROX1,93.04595225,65.040073,192.9485435,117.0115229,514.7626445,792.6462917,653.7044681,0.018595,0.178997588
TAPT1-AS1,35.033824,45.3496,33.176094,37.85317267,15.658786,9.171673,12.4152295,0.018598,3.048930563
RABL3,35.56800667,52.51550367,53.05860933,47.04737322,103.2038177,84.887753,94.04578533,0.018604,0.500260305
C12orf66,15.14425633,14.23236667,28.51703133,19.29788478,102.644252,68.09102867,85.36764033,0.01869,0.226056205
CCDC69,136.9196525,77.619251,98.5547015,104.364535,205.0871945,215.4678375,210.277516,0.01869,0.496318089
EPDR1,24.243792,18.985665,60.897004,34.70882033,154.124937,233.720189,193.922563,0.018695,0.178982888
SENP5,48.02514833,45.39505733,57.73082267,50.38367611,71.97272667,76.07923333,74.02598,0.018701,0.680621535
PSMB1,551.721458,486.8404347,1241.416268,759.9927202,2383.010651,2149.141452,2266.076051,0.018719,0.335378294
CINP,37.44050167,37.53376167,37.014299,37.32952078,59.143286,49.39183367,54.26755983,0.01872,0.68787911
KIAA1551,1844.624268,1816.185065,1349.49633,1670.101888,730.7786805,451.112832,590.9457562,0.01873,2.826150912
FAHD1,81.705804,74.046636,352.9141095,169.5555165,759.004879,1031.580564,895.2927215,0.018733,0.189385563
DUSP4,96.501682,121.8526723,152.8701803,123.7415116,28.216115,22.47435067,25.34523283,0.018734,4.882240082
SLC12A9,74.67192733,83.06857833,79.91714867,79.21921811,57.91804867,43.998495,50.95827183,0.018734,1.554589967
ABCA11P,25.271528,22.978464,28.057799,25.43593033,41.209032,52.458326,46.833679,0.018751,0.543111942
BTF3,195.4106073,660.9456515,467.2663712,441.2075433,1234.736776,1273.869244,1254.30301,0.018773,0.35175515
WDR12,37.15517833,48.80669767,75.56097967,53.84095189,123.6881207,120.7178113,122.202966,0.018817,0.440586294
EPHB2,74.974569,87.1954625,102.2981572,88.15606292,37.40379175,42.526242,39.96501687,0.018831,2.205830745
SIGLEC5,29.960656,25.182805,32.040355,29.061272,17.291905,14.091571,15.691738,0.018831,1.852011039
EFCAB4A,48.920575,48.971369,45.893547,47.928497,41.816507,41.842559,41.829533,0.018839,1.145805214
SPIDR,41.87206875,41.58572775,25.9177415,36.45851267,119.7135253,85.9333185,102.8234219,0.018894,0.354574007
THAP9,9.433912,7.341591,9.685766,8.820423,28.6826265,20.0584575,24.370542,0.018908,0.361929702
UPRT,26.613735,17.309878,44.437511,29.453708,97.839181,78.13816,87.9886705,0.018919,0.334744324
RAPGEF3,71.8026295,68.9239135,88.4106845,76.37907583,40.4288115,39.598694,40.01375275,0.018924,1.908820607
UMODL1,4.921661,5.274889,5.116975,5.104508333,5.735047,5.701499,5.718273,0.018943,0.892666078
LINC00963,48.1805685,52.8656005,59.802844,53.61633767,74.7221665,73.2204835,73.971325,0.018951,0.724825974
FAM179B,13.40868,30.444451,33.306835,25.71998867,154.682902,99.903812,127.293357,0.018965,0.202052874
LINC00265,29.8637095,32.4223115,32.3313265,31.53911583,19.216685,24.140113,21.678399,0.018985,1.454863702
LOC285147,11.71375,10.482353,10.824093,11.006732,26.029554,19.3714195,22.70048675,0.018987,0.484867665
DDX5,107.8954,197.1057105,614.018555,306.3398885,1494.409167,1215.700172,1355.054669,0.018993,0.226071977
DHRS4,89.023907,67.644881,136.478243,97.715677,326.296475,492.837563,409.567019,0.019005,0.238582875
GABRD,35.6504315,40.189217,34.2246925,36.68811367,26.2193385,25.551959,25.88564875,0.019014,1.417314823
VPS28,157.100726,173.002984,255.374976,195.159562,370.481813,389.131619,379.806716,0.019037,0.513839155
FGD3,94.6374905,133.35075,108.9307005,112.3063137,46.1924955,43.195389,44.69394225,0.019085,2.51278603
IMPDH1,212.649242,169.847122,199.171237,193.8892003,99.435017,120.747588,110.0913025,0.019101,1.761167285
PIGA,10.470393,11.002959,59.831894,27.10174867,310.258306,192.83382,251.546063,0.019102,0.107740699
BC045789,28.399116,20.035883,20.66325,23.03274967,5.506371,7.655443,6.580907,0.019117,3.499935445
RARRES2,929.083394,115.192573,436.32872,493.5348957,2179.804896,3132.723849,2656.264373,0.019128,0.185800367
MST1,1202.986409,193.2705475,1147.767649,848.0082017,2914.022962,2735.946979,2824.98497,0.019134,0.300181491
DZANK1,23.362735,20.521867,25.448217,23.11093967,14.31751,14.8152945,14.56640225,0.01917,1.586592164
VCPIP1,26.2704615,27.02898025,30.36302375,27.8874885,45.77709225,38.66340975,42.220251,0.019187,0.660523986
RBP4,554.194426,65.692918,497.2478775,372.3784072,3628.307329,6226.332027,4927.319678,0.019222,0.0755742334
RHOB,126.8505,30.8469456,169.7879498,109.1617985,556.9146024,396.7753538,476.8449781,0.019249,0.22892513
ERO1L,56.18947867,33.51743067,141.3327513,77.01322022,301.202659,263.66941,282.4360345,0.019267,0.27267491
PNRC1,520.096487,432.712835,476.875278,476.5615333,1087.343667,822.517426,954.9305465,0.01928,0.499053607
TNPO1,1145.484385,1184.812337,1465.740359,1265.345694,684.2770731,637.4518271,660.8644501,0.019288,1.914682646
RAB25,45.315478,35.537382,38.276525,39.709795,23.13458,19.478993,21.3067865,0.01929,1.863715817
JMY,31.338255,10.516866,64.1829675,35.3460295,164.290221,128.6044475,146.4473343,0.019323,0.241356592
PLSCR4,19.650104,28.962587,238.543776,95.71882233,665.24146,516.383527,590.8124935,0.019324,0.162012184
INSIG1,301.6299583,30.78356033,68.89983167,133.7711168,3703.880759,2111.348198,2907.614479,0.019353,0.0460071711
NME1,125.149366,214.241112,495.424171,278.2715497,1086.644388,916.583274,1001.613831,0.019355,0.27782319
SLC9A3R1,199.833851,126.672197,189.08366,171.863236,379.250238,314.450138,346.850188,0.019368,0.495497024
SETD3,121.0359095,163.8487295,235.8673995,173.5840128,364.5734565,412.1767015,388.375079,0.019376,0.446949411
ERP44,71.585949,51.49226,258.9637483,127.3473191,704.8195667,531.765365,618.2924658,0.01941,0.205966151
KLHL7,8.622964,10.37120433,23.486042,14.16007011,40.746635,45.61731267,43.18197383,0.019413,0.327916231
USP32P2,28.683138,75.162592,174.678074,92.841268,359.478071,340.542051,350.010061,0.019437,0.265253141
GNAI1,15.5098265,17.054797,61.6362625,31.40029533,117.366019,129.037566,123.2017925,0.019437,0.254868819
EPN3,27.989739,28.5879005,21.324812,25.96748383,12.2975915,12.0718355,12.1847135,0.019487,2.131152598
DTD1,84.6205145,90.5003135,94.195671,89.77216633,105.749315,110.360383,108.054849,0.019496,0.83080183
LMAN2,168.048738,240.610852,153.3704425,187.3433442,394.211261,343.547861,368.879561,0.019501,0.507871305
GRHPR,215.1213603,104.0516653,276.049058,198.4073612,899.8741747,1441.820199,1170.847187,0.019504,0.169456239
LSP1,65.480199,76.244456,77.279277,73.00131067,34.667914,47.873656,41.270785,0.019509,1.768837464
TMOD3,25.01872325,21.47396875,70.0159165,38.83620283,133.5290288,173.1059408,153.3174848,0.019523,0.253305765
AX748267,35.233948,29.796428,38.029342,34.35323933,11.749906,19.044861,15.3973835,0.019538,2.231108898
ORMDL2,24.399561,24.20887,121.011885,56.54010533,238.972112,280.305844,259.638978,0.019578,0.217764319
ID1,39.775397,86.597602,311.134645,145.8358813,664.195858,625.75969,644.977774,0.019579,0.226109933
C17orf70,152.8119537,122.3054303,157.5635987,144.2269942,79.037656,54.66116967,66.84941283,0.019584,2.157490815
ARHGAP5,13.7111346,14.4956628,64.4087466,30.871848,129.2560916,130.646646,129.9513688,0.019597,0.237564623
SST,14.082757,16.333972,16.218541,15.54509,10.06681,11.344169,10.7054895,0.019609,1.452067185
MLH1,139.259627,71.152386,156.265746,122.2259197,316.864531,271.460931,294.162731,0.019617,0.415504436
ALDH16A1,158.579228,161.049098,194.594911,171.4077457,89.441082,105.589999,97.5155405,0.019621,1.757747994
RPS27,1441.216189,1639.632995,1917.328152,1666.059112,3863.745687,2957.242219,3410.493953,0.019693,0.488509622
KDR,26.797172,36.109853,29.432742,30.77992233,46.515356,50.72654,48.620948,0.019698,0.633058869
COPS4,10.6396045,35.8817165,28.77946,25.10026033,147.259662,96.6386195,121.9491408,0.019711,0.205825643
LOC100133039,32.499964,39.981367,33.173039,35.21812333,21.29174,16.36244,18.82709,0.019712,1.870608965
FAM63A,1522.039366,1534.510438,1030.653022,1362.400942,393.1374725,376.59699,384.8672313,0.01975,3.539924502
USP3,47.611647,41.0938585,114.5336455,67.74638367,268.542904,209.1806275,238.8617658,0.019759,0.283621715
POMGNT2,36.220543,32.237275,56.883748,41.780522,88.159696,85.715552,86.937624,0.019776,0.480580445
TPD52,34.3164672,35.2893374,43.5205576,37.7087874,264.8634366,161.9548926,213.4091646,0.019781,0.176697132
ZCCHC9,59.700599,29.466143,75.127412,54.764718,209.480522,151.764962,180.622742,0.019794,0.303199461
ST13,87.23375767,153.9928543,215.9893703,152.4053274,521.5810807,788.154947,654.8680138,0.019842,0.232726785
LINC01069,13.878019,17.294581,14.127984,15.10019467,7.333737,8.89492,8.1143285,0.019848,1.860929672
ZNF624,10.315093,11.593005,12.912164,11.606754,16.9394,20.066563,18.5029815,0.019865,0.627291013
CLDND1,16.46602525,23.4751025,32.83394775,24.2583585,56.3159965,73.998204,65.15710025,0.019921,0.37230568
PHF14,22.2203885,11.9507905,86.874186,40.348455,207.293237,172.6663545,189.9797958,0.01993,0.212382874
SERBP1,286.880588,232.5615879,509.5991954,343.0137904,1003.032805,832.8867806,917.9597929,0.019934,0.373669733
ITPR3,80.05348225,60.58845,78.12690275,72.922945,34.489492,37.807125,36.1483085,0.019936,2.01732662
ZNF227,22.974447,15.693673,18.216468,18.96152933,34.1344015,30.995413,32.56490725,0.019961,0.582268796
LEPROTL1,37.8632295,30.2571565,115.635267,61.25188433,237.173254,214.4578935,225.8155738,0.01997,0.271247387
ALKBH2,45.936711,49.391699,98.743296,64.69056867,169.574488,161.618859,165.5966735,0.019987,0.390651378
ADAMTS6,15.432353,14.112534,18.084616,15.876501,9.306647,8.441504,8.8740755,0.019991,1.789087889
WRN,11.021969,14.06246,38.89472,21.326383,136.387603,91.121537,113.75457,0.020008,0.187477154
RPS23,741.15749,1622.028816,1622.685361,1328.623889,3133.446733,2996.069402,3064.758067,0.020042,0.433516728
IPO5,111.1860142,40.3716568,83.5725236,78.37673153,194.4145662,225.167405,209.7909856,0.020048,0.373594372
NACAP1,2116.868821,2289.967231,2475.235011,2294.023688,1510.939448,1703.041723,1606.990586,0.020089,1.42752777
SUCNR1,42.011845,35.537382,38.643703,38.73097667,18.956584,26.051319,22.5039515,0.020095,1.721074482
LINC00698,16.517274,15.027888,15.117958,15.55437333,11.075905,7.893956,9.4849305,0.020105,1.639903775
SLC19A2,54.65839,15.343034,102.072935,57.35811967,717.240083,425.411601,571.325842,0.020134,0.100394758
MRFAP1L1,32.688807,35.537382,154.949368,74.39185233,312.287381,307.554331,309.920856,0.020177,0.240034999
LARP7,76.64512767,61.49418033,50.52625067,62.88851956,113.1675997,140.5803703,126.873985,0.020184,0.495677026
GZF1,48.6357865,35.293618,48.514524,44.14797617,117.533319,86.7383165,102.1358177,0.020213,0.432247738
HSD17B4,226.2827715,357.3624615,462.801532,348.8155883,1563.995472,2549.124677,2056.560074,0.020217,0.169611184
PSMC1,540.077563,516.38264,685.612386,580.690863,954.479723,1176.247034,1065.363379,0.020242,0.54506366
PPP1R15B,31.006997,17.96016,118.97646,55.98120567,1090.463451,626.822487,858.642969,0.020246,0.0651973028
BPTF,780.1278778,596.3069384,516.4937964,630.9762042,185.2621116,163.00111,174.1316108,0.020267,3.623559222
AP1G2,84.572207,75.64985833,64.93876233,75.05360922,27.98956033,41.59691533,34.79323783,0.02027,2.157132072
SUCLG2-AS1,11.20690167,15.74885067,8.591704333,11.84915222,24.994376,23.56412767,24.27925183,0.020276,0.488036135
VPS29,68.6852765,181.9573935,153.1731415,134.6052705,372.7984725,324.675962,348.7372173,0.020284,0.385979081
PTPRC,307.9180546,191.6980294,236.2489212,245.2883351,42.9478078,51.8068118,47.3773098,0.020301,5.177337762
TMEM260,40.9602965,38.621833,59.6725575,46.418229,88.624359,109.9377615,99.28106025,0.020301,0.467543647
ZNF462,73.57413333,54.77769833,83.15482167,70.50221778,23.96532367,17.41326867,20.68929617,0.020311,3.407666322
AFF1,49.87695367,57.31977033,177.0758957,94.75753989,343.0246797,453.2878583,398.156269,0.020333,0.237990827
COQ9,103.3715815,83.1485115,109.988571,98.83622133,165.589076,210.744751,188.1669135,0.020333,0.525258237
ACAT2,101.821467,76.727496,34.375578,70.974847,708.794029,422.626568,565.7102985,0.020336,0.125461472
PRMT2,130.301575,161.6161792,116.0159368,135.977897,59.63679483,54.582024,57.10940942,0.020365,2.381006885
SNRPC,186.369838,204.232317,239.34474,209.9822983,305.478341,350.463346,327.9708435,0.020376,0.640246847
P4HA3,36.547856,42.1244965,30.5947855,36.42237933,11.6535295,17.5952575,14.6243935,0.020383,2.490522382
GABPA,23.059313,47.7302305,39.492087,36.7605435,82.564106,77.2343395,79.89922275,0.020398,0.460086372
CDKN1B,89.083799,91.332384,288.471852,156.2960117,607.889912,523.946102,565.918007,0.0204,0.276181372
CUL2,25.635968,14.8746165,51.742867,30.7511505,93.2659315,95.923044,94.59448775,0.020407,0.325083958
SERINC3,88.554307,82.1739685,241.226128,137.3181345,499.4121492,427.1077343,463.2599417,0.020407,0.296417027
PPP1R3C,150.265578,37.1749365,86.1330385,91.19118433,470.2771335,761.319667,615.7984003,0.020411,0.148086101
SLC25A38,132.751994,65.499118,152.228602,116.8265713,283.186914,367.851931,325.5194225,0.020429,0.358892783
PNPLA3,154.538393,85.7295225,175.0533245,138.4404133,959.080985,591.36317,775.2220775,0.020452,0.178581619
HIST1H2BC,38.457357,31.92589475,39.809444,36.73089858,107.4568468,75.83751125,91.647179,0.020454,0.400785916
HSD17B11,138.46817,87.772013,520.38649,248.8755577,1232.717716,1835.172543,1533.94513,0.020467,0.162245411
BNC2,26.68842833,26.60312867,34.38340333,29.22498678,13.696097,14.619427,14.157762,0.02048,2.06423775
ATF7IP,511.7785078,598.3816883,664.3517668,591.5039876,312.5233353,345.4326745,328.9780049,0.020489,1.798004665
MEGF9,96.923223,33.607709,69.0308,66.52057733,200.1871815,283.2243505,241.705766,0.020518,0.275213035
RASIP1,94.4656895,104.013867,117.2233945,105.234317,41.0094875,63.0584555,52.0339715,0.020551,2.022415625
TBC1D12,21.068474,10.2529275,22.393695,17.90503217,51.245353,40.955383,46.100368,0.020553,0.388392391
C17orf58,26.072589,36.315597,239.34474,100.577642,550.713646,485.351932,518.032789,0.020572,0.194153042
HDDC3,76.283916,55.057046,92.008427,74.44979633,133.741791,146.51891,140.1303505,0.020579,0.531289589
F5,381.8282363,111.070852,421.309213,304.7361004,1257.670574,1959.251559,1608.461066,0.02058,0.189458176
N6AMT2,84.218622,68.752387,74.213914,75.72830767,110.877712,133.925616,122.401664,0.020588,0.618686913
CAPN7,16.886914,20.295926,17.783491,18.32211033,102.2626725,63.757522,83.01009725,0.020626,0.220721466
RBM18,46.237573,45.88249667,45.08557533,45.735215,57.62883667,52.25204667,54.94044167,0.020649,0.832450807
PDE11A,16.3400045,13.448474,10.08294675,13.29047508,26.89157675,23.5009665,25.19627163,0.020667,0.527477846
UBXN8,27.236325,34.527591,32.350453,31.37145633,129.219647,212.392142,170.8058945,0.020734,0.183667293
DDAH1,101.1302995,114.2282743,455.634926,223.6644999,868.2953078,1044.253103,956.2742051,0.02074,0.233891596
LOC101930052,1015.803141,135.634007,1018.448428,723.295192,2350.407655,2577.003298,2463.705477,0.020757,0.293580218
BAG3,58.071073,70.736401,190.736261,106.5145783,467.447088,357.062439,412.2547635,0.020813,0.258370764
ZNF597,17.880727,12.3292415,16.580281,15.59674983,24.9356235,25.8425205,25.389072,0.020854,0.614309567
FAM218A,8.4383435,9.8949315,8.1093115,8.8141955,5.648959,5.647814,5.6483865,0.020868,1.560480236
FAM3C,15.00844533,10.479534,38.245636,21.24453844,214.274133,128.9963093,171.6352212,0.020896,0.123777266
COG3,21.9293455,23.493607,31.6253735,25.68277533,212.960924,126.890782,169.925853,0.020933,0.151141071
NUDT15,27.157511,40.486531,183.194403,83.612815,393.503382,359.959305,376.7313435,0.020945,0.221942815
ZNF185,40.797997,56.381525,55.559793,50.913105,22.66974,20.268293,21.4690165,0.02095,2.371468903
